Station Name: Dublin_Airport
Station Height: 71 M 
Latitude:53.428  ,Longitude: -6.241


maxtp: -  Maximum Air Temperature (C)	  
mintp: -  Minimum  Air Temperature (C)	
rain: -	  Precipitation Amount (mm)
cbl:  -   Mean CBL Pressure (hpa)
wdsp: -	  Mean Wind Speed (knot)
hm:  -	  Highest ten minute mean wind speed (knot)		                 
ddhm: -	  Mean Wind Direction over 10 minutes at time of highest 10 minute mean (degree)                  
hg:  -	  Highest Gust (knot)
sun: -	  Sunshine duration (hours)
dos: -	  Dept of Snow (cm)
g_rad  -  Global Radiation (j/cm sq.) 
soil   -  Mean 10cm Soil Temperature (C)
i: -	  Indicator

date,imax,maxtp,imin,mintp,irain,rain,cbl,wdsp,ihm,hm,iddhm,ddhm,ihg,hg,sun,dos,g_rad,soil 
30-dec-2006,0,9.1,0,5.6,0,0.5,989.3,17.0,0,27,0,230,0,40,3.9,0,295,6.425 
31-dec-2006,0,12.6,0,4.9,0,7.8,992.7,21.6,0,40,0,250,0,56,1.2,0,158,5.925 
01-jan-2007,0,5.7,0,3.1,0,0.7,1000.1,20.4,0,26,0,250,0,34,1.2,0,159,4.500 
02-jan-2007,0,9.7,0,4.4,0,0.7,1012.3,16.5,0,25,0,260,0,35,2.6,0,265,4.375 
03-jan-2007,0,12.5,0,7.6,0,2.6,1001.0,20.2,0,29,0,240,0,39,0.1,0,96,7.300 
04-jan-2007,0,9.5,0,7.3,0,0.5,999.5,19.5,0,29,0,260,0,41,2.7,0,243,6.825 
05-jan-2007,0,10.5,0,5.5,0,0.3,1001.7,13.7,0,21,0,240,0,30,4.0,0,282,6.650 
06-jan-2007,0,10.0,0,5.8,0,0.4,998.0,12.2,0,25,0,220,0,36,3.0,0,259,5.700 
07-jan-2007,0,11.1,0,4.7,0,1.7,985.9,15.2,0,27,0,250,0,37,0.1,0,107,7.000 
08-jan-2007,0,12.8,0,3.7,0,4.4,981.0,18.8,0,31,0,250,0,45,0.2,0,146,6.500 
09-jan-2007,0,12.4,0,6.4,0,8.1,981.9,17.5,0,31,0,260,0,44,0.6,0,181,8.300 
10-jan-2007,0,7.9,0,3.3,0,11.1,996.2,16.0,0,32,0,220,0,44,6.7,0,371,5.625 
11-jan-2007,0,11.5,0,6.5,0,7.3,995.6,26.5,0,45,0,260,0,62,2.1,0,249,6.450 
12-jan-2007,0,12.8,0,6.8,0,0.2,1002.9,25.9,0,34,0,250,0,47,0.1,0,88,7.475 
13-jan-2007,0,12.2,0,3.9,0,2.1,998.8,18.1,0,30,0,230,0,49,0.6,0,186,7.700 
14-jan-2007,0,9.1,0,3.7,0,0.0,1010.8,17.7,0,26,0,260,0,33,5.4,0,371,5.025 
15-jan-2007,0,11.5,0,5.6,0,1.3,1002.6,16.7,0,24,0,220,0,35,0.8,0,170,6.450 
16-jan-2007,0,8.4,1,-0.4,0,0.1,995.8,6.8,0,15,0,240,0,20,3.7,0,309,5.125 
17-jan-2007,0,9.4,0,2.6,0,1.5,985.3,19.2,0,31,0,260,0,47,3.7,0,326,4.850 
18-jan-2007,0,12.2,0,4.3,0,12.0,976.9,25.4,0,53,0,260,0,80,3.3,0,311,5.775 
19-jan-2007,0,13.7,0,6.7,0,0.2,995.1,21.1,0,33,0,250,0,46,0.6,0,237,6.475 
20-jan-2007,0,9.8,0,1.9,0,14.5,992.5,20.5,0,37,0,250,0,50,2.6,0,231,5.650 
21-jan-2007,0,6.4,0,2.2,0,0.6,999.0,17.3,0,27,0,250,0,36,4.9,0,421,3.875 
22-jan-2007,0,5.9,0,0.0,0,2.9,1013.2,14.5,0,28,0,50,0,40,4.4,0,316,3.225 
23-jan-2007,0,4.3,1,-1.0,2,0.0,1014.6,10.3,0,15,0,270,0,21,2.3,0,354,2.025 
24-jan-2007,0,6.5,0,1.8,0,0.0,1011.1,12.0,0,19,0,20,0,26,2.6,0,340,3.000 
25-jan-2007,0,6.0,0,0.1,2,0.0,1018.9,7.5,0,13,0,260,0,17,4.4,0,403,2.625 
26-jan-2007,0,7.2,0,1.8,2,0.0,1019.6,11.8,0,16,0,270,0,21,0.2,0,244,3.700 
27-jan-2007,0,6.2,0,3.8,2,0.0,1024.2,11.7,0,18,0,280,0,25,0.1,0,187,4.625 
28-jan-2007,0,9.0,0,4.9,2,0.0,1022.2,14.4,0,21,0,260,0,28,1.8,0,347,5.200 
29-jan-2007,0,8.0,0,4.6,2,0.0,1020.3,7.0,0,13,0,260,0,15,2.0,0,281,5.575 
30-jan-2007,0,8.2,0,4.1,0,0.0,1015.7,10.3,0,18,0,250,0,24,3.7,0,484,5.425 
31-jan-2007,0,11.3,0,6.7,2,0.0,1012.8,16.1,0,26,0,250,0,34,0.0,0,112,6.525 
01-feb-2007,0,10.0,0,7.5,2,0.0,1018.2,10.1,0,17,0,260,0,21,0.0,0,141,7.700 
02-feb-2007,0,9.6,1,-0.4,3,0.0,1024.9,6.2,0,13,0,260,0,17,7.9,0,605,5.850 
03-feb-2007,0,9.5,1,-2.5,3,0.0,1028.5,4.0,0,11,0,130,0,13,8.0,0,606,3.400 
04-feb-2007,0,5.8,1,-2.9,3,0.0,1021.3,2.9,0,7,0,150,0,9,1.2,0,326,3.025 
05-feb-2007,0,6.2,1,-1.5,3,0.0,1010.6,5.9,0,11,0,10,0,14,4.7,0,520,2.950 
06-feb-2007,0,4.8,1,-3.5,3,0.0,999.6,5.7,0,10,0,20,0,15,5.8,0,576,1.700 
07-feb-2007,0,5.1,1,-4.8,0,1.7,985.9,10.3,0,24,0,120,0,33,5.1,1,570,1.225 
08-feb-2007,0,3.5,0,0.4,0,21.2,978.8,12.2,0,24,0,120,0,34,0.0,0,117,2.050 
09-feb-2007,0,7.5,1,-1.8,3,0.0,987.5,7.3,0,16,0,100,0,20,4.3,0,532,2.350 
10-feb-2007,0,7.1,0,3.2,0,3.7,978.8,9.9,0,14,0,130,0,20,0.0,0,110,3.550 
11-feb-2007,0,9.6,0,3.1,0,6.6,974.0,9.9,0,19,0,220,0,27,3.8,0,464,4.825 
12-feb-2007,0,9.5,0,5.0,0,2.5,978.2,13.9,0,25,0,260,0,33,4.6,0,585,5.625 
13-feb-2007,0,7.9,0,2.8,2,0.0,989.5,12.3,0,26,0,260,0,36,0.0,0,220,4.825 
14-feb-2007,0,9.5,0,1.5,3,0.0,991.8,10.3,0,18,0,190,0,31,4.2,0,623,4.175 
15-feb-2007,0,11.8,0,7.9,0,0.5,990.8,17.4,0,26,0,200,0,38,0.0,0,137,6.225 
16-feb-2007,0,10.3,0,3.7,0,0.0,995.8,8.2,0,17,0,200,0,24,0.1,0,378,6.100 
17-feb-2007,0,9.6,0,1.1,3,0.0,1004.5,7.3,0,13,0,280,0,16,5.8,0,783,5.500 
18-feb-2007,0,8.3,1,-2.2,2,0.0,1004.4,7.2,0,15,0,140,0,21,4.3,0,634,4.025 
19-feb-2007,0,10.4,0,6.9,0,6.0,991.1,15.4,0,25,0,150,0,36,0.0,0,76,6.125 
20-feb-2007,0,10.9,0,3.4,0,5.0,989.6,7.9,0,20,0,210,0,31,4.8,0,609,6.150 
21-feb-2007,0,10.1,0,3.9,0,2.3,988.0,10.0,0,18,0,160,0,26,4.1,0,644,6.225 
22-feb-2007,0,12.5,0,7.7,0,1.5,982.2,9.0,0,18,0,210,0,25,2.9,0,518,7.575 
23-feb-2007,0,11.0,0,7.4,0,1.3,978.8,10.1,0,16,0,140,0,22,0.0,0,246,7.200 
24-feb-2007,0,10.1,0,5.6,0,5.1,979.6,8.9,0,14,0,260,0,18,0.3,0,379,7.350 
25-feb-2007,0,11.0,0,5.9,0,3.0,990.7,14.5,0,23,0,290,0,33,3.7,0,575,7.100 
26-feb-2007,0,10.2,0,3.5,0,3.9,1004.3,8.5,0,13,0,270,0,17,4.0,0,708,6.725 
27-feb-2007,0,14.3,0,7.8,0,6.2,988.8,20.0,0,35,0,240,0,47,2.1,0,465,8.425 
28-feb-2007,0,9.7,0,3.6,0,7.3,973.4,23.5,0,39,0,260,0,51,1.9,0,525,6.975 
01-mar-2007,0,9.6,0,2.1,2,0.0,985.7,14.1,0,21,0,270,0,31,9.1,0,969,5.225 
02-mar-2007,0,8.1,0,0.0,0,11.0,988.6,6.8,0,15,0,250,0,19,0.0,0,182,4.425 
03-mar-2007,0,10.5,0,1.6,0,1.2,993.1,13.1,0,24,0,250,0,31,9.0,0,1110,5.525 
04-mar-2007,0,12.8,0,1.2,0,4.6,988.6,16.9,0,32,0,120,0,45,0.4,0,226,5.400 
05-mar-2007,0,11.3,0,2.3,0,1.6,978.9,20.6,0,27,0,180,0,41,0.5,0,394,5.050 
06-mar-2007,0,11.5,0,4.7,0,0.8,976.5,15.9,0,28,0,260,0,35,6.9,0,939,6.575 
07-mar-2007,0,10.2,0,3.1,0,1.5,994.2,9.9,0,16,0,270,0,22,4.6,0,870,5.875 
08-mar-2007,0,11.0,0,1.5,0,1.1,1006.7,13.4,0,23,0,200,0,33,3.3,0,737,5.850 
09-mar-2007,0,10.6,0,3.9,0,0.1,1015.7,16.6,0,27,0,280,0,36,8.6,0,1231,5.900 
10-mar-2007,0,14.0,0,6.9,0,0.0,1018.2,17.1,0,25,0,240,0,32,4.0,0,904,7.150 
11-mar-2007,0,11.6,0,4.9,0,5.7,1009.8,13.1,0,22,0,220,0,32,0.0,0,254,7.800 
12-mar-2007,0,11.4,0,4.1,0,1.5,1009.5,11.3,0,20,0,250,0,26,8.0,0,1164,7.200 
13-mar-2007,0,12.0,0,3.9,0,1.0,1019.5,10.7,0,18,0,240,0,25,4.8,0,790,6.825 
14-mar-2007,0,13.0,0,3.5,3,0.0,1021.4,8.6,0,14,0,240,0,19,1.6,0,929,7.250 
15-mar-2007,0,10.6,0,1.4,0,0.2,1016.7,11.3,0,20,0,230,0,28,1.8,0,534,7.525 
16-mar-2007,0,9.3,0,1.1,0,0.2,1015.8,15.9,0,26,0,260,0,36,0.1,0,320,5.450 
17-mar-2007,0,11.4,0,8.3,0,1.4,1003.8,23.1,0,37,0,260,0,50,1.5,0,688,8.075 
18-mar-2007,0,8.9,0,0.2,0,3.1,990.8,23.7,0,33,0,290,0,47,5.6,0,1104,5.900 
19-mar-2007,0,6.6,0,0.1,0,0.9,996.6,18.9,0,33,0,330,0,54,7.5,0,1151,4.250 
20-mar-2007,0,6.4,1,-0.2,3,0.0,1011.6,12.3,0,21,0,350,0,32,7.6,0,1190,3.450 
21-mar-2007,0,6.7,1,-2.5,0,1.3,1010.9,8.0,0,13,0,250,0,17,1.0,0,815,3.725 
22-mar-2007,0,11.5,0,6.1,2,0.0,1010.1,8.4,0,14,0,340,0,23,1.2,0,704,7.100 
23-mar-2007,0,8.7,0,1.7,2,0.0,1012.0,5.6,0,11,0,50,0,16,3.5,0,937,6.750 
24-mar-2007,0,9.7,0,0.8,3,0.0,1013.4,5.7,0,11,0,110,0,15,10.1,0,1624,7.050 
25-mar-2007,0,10.1,0,1.7,3,0.0,1013.1,9.5,0,18,0,60,0,24,6.6,0,1111,6.675 
26-mar-2007,0,10.5,0,1.0,3,0.0,1010.8,5.7,0,11,0,80,0,15,7.6,0,1343,7.050 
27-mar-2007,0,12.5,0,0.8,3,0.0,1007.5,4.9,0,9,0,60,0,13,6.5,0,1274,7.475 
28-mar-2007,0,9.8,0,1.2,2,0.0,1007.6,8.2,0,14,0,330,0,20,0.9,0,601,6.850 
29-mar-2007,0,8.9,1,-0.4,0,1.6,1005.8,10.0,0,17,0,330,0,27,3.1,0,897,5.700 
30-mar-2007,0,9.1,0,5.6,2,0.0,1010.2,10.1,0,16,0,20,0,22,0.0,0,299,6.550 
31-mar-2007,0,10.5,0,5.6,2,0.0,1019.6,11.9,0,19,0,40,0,26,8.6,0,1394,7.425 
01-apr-2007,0,10.1,0,3.8,0,0.0,1024.2,12.0,0,18,0,20,0,23,10.5,0,1701,7.500 
02-apr-2007,0,13.0,0,5.0,0,0.0,1022.8,11.1,0,17,0,40,0,22,9.1,0,1645,7.850 
03-apr-2007,0,10.1,0,3.8,0,0.0,1020.5,10.5,0,18,0,70,0,25,7.3,0,1435,7.875 
04-apr-2007,0,16.1,0,0.4,3,0.0,1017.8,4.6,0,9,0,320,0,14,11.1,0,1865,8.250 
05-apr-2007,0,16.5,0,1.9,3,0.0,1015.3,6.4,0,12,0,20,0,16,11.5,0,1920,9.475 
06-apr-2007,0,12.6,0,1.8,3,0.0,1016.8,5.2,0,10,0,100,0,13,8.8,0,1789,10.100 
07-apr-2007,0,13.7,0,1.7,3,0.0,1018.3,6.2,0,11,0,130,0,16,10.9,0,1893,10.225 
08-apr-2007,0,15.0,0,6.4,0,0.0,1014.8,11.1,0,16,0,270,0,22,10.6,0,1684,10.625 
09-apr-2007,0,15.0,0,5.7,2,0.0,1011.3,12.8,0,17,0,260,0,23,4.4,0,1208,10.625 
10-apr-2007,0,15.7,0,10.0,0,0.0,1012.9,11.5,0,20,0,250,0,27,3.5,0,1194,12.000 
11-apr-2007,0,15.9,0,7.8,0,0.0,1014.1,8.3,0,15,0,140,0,22,7.6,0,1568,12.650 
12-apr-2007,0,16.3,0,1.9,0,0.0,1012.3,6.0,0,11,0,120,0,16,11.9,0,1957,12.100 
13-apr-2007,0,16.8,0,6.2,0,0.0,1011.2,6.8,0,13,0,140,0,17,11.6,0,1830,12.700 
14-apr-2007,0,18.8,0,9.3,0,0.0,1012.4,5.9,0,13,0,130,0,16,11.0,0,1867,14.200 
15-apr-2007,0,17.7,0,9.6,3,0.0,1014.6,6.9,0,17,0,260,0,20,4.3,0,1336,14.725 
16-apr-2007,0,14.2,0,7.4,0,0.4,1018.4,6.8,0,11,0,340,0,19,9.1,0,1885,14.375 
17-apr-2007,0,14.3,0,4.4,3,0.0,1018.8,7.8,0,14,0,300,0,19,5.6,0,1536,12.725 
18-apr-2007,0,14.1,0,1.9,3,0.0,1015.3,6.8,0,12,0,130,0,16,12.9,0,2192,12.525 
19-apr-2007,0,14.9,0,4.9,0,0.0,1011.3,7.5,0,12,0,300,0,16,9.7,0,1665,12.775 
20-apr-2007,0,16.1,0,2.8,3,0.0,1009.0,5.7,0,13,0,240,0,18,5.5,0,1538,13.150 
21-apr-2007,0,17.5,0,9.6,2,0.0,1005.3,11.0,0,20,0,220,0,29,0.1,0,1041,13.425 
22-apr-2007,0,19.7,0,11.6,0,2.4,1003.7,11.0,0,17,0,220,0,23,1.8,0,1080,14.225 
23-apr-2007,0,16.4,0,12.3,0,0.6,1001.6,13.8,0,24,0,210,0,37,0.0,0,601,13.650 
24-apr-2007,0,18.8,0,10.7,0,9.7,997.4,9.8,0,16,0,160,0,25,1.9,0,873,13.975 
25-apr-2007,0,14.0,0,5.1,0,1.6,1000.8,13.2,0,31,0,270,0,43,5.6,0,1324,12.925 
26-apr-2007,0,13.8,0,3.1,3,0.0,1013.9,6.5,0,12,0,80,0,15,11.4,0,2226,12.100 
27-apr-2007,0,13.9,0,8.3,0,0.0,1016.0,10.1,0,15,0,60,0,22,8.2,0,2079,13.650 
28-apr-2007,0,14.4,0,7.3,3,0.0,1014.2,9.4,0,15,0,80,0,20,10.4,0,2026,13.825 
29-apr-2007,0,15.0,0,7.4,3,0.0,1009.7,8.4,0,13,0,90,0,17,9.7,0,2102,14.400 
30-apr-2007,0,14.5,0,7.4,2,0.0,1006.4,12.1,0,17,0,90,0,23,12.7,0,2162,14.000 
01-may-2007,0,16.4,0,7.4,3,0.0,1005.6,11.4,0,20,0,80,0,24,13.1,0,2452,14.075 
02-may-2007,0,15.0,0,4.4,3,0.0,1007.9,8.0,0,15,0,50,0,19,13.8,0,2506,14.625 
03-may-2007,0,17.7,0,2.6,3,0.0,1009.3,5.2,0,9,0,70,0,15,13.9,0,2504,15.500 
04-may-2007,0,13.8,0,3.1,3,0.0,1008.9,6.3,0,11,0,80,0,17,9.5,0,2191,15.150 
05-may-2007,0,19.8,0,3.1,3,0.0,1005.7,8.4,0,19,0,230,0,29,6.2,0,1776,15.225 
06-may-2007,0,13.8,0,10.0,0,2.0,1001.6,15.2,0,23,0,260,0,32,1.1,0,1077,14.050 
07-may-2007,0,16.0,0,9.2,0,2.1,997.8,16.5,0,32,0,270,0,42,6.5,0,1682,12.950 
08-may-2007,0,14.6,0,8.0,0,2.1,997.7,16.2,0,27,0,270,0,36,3.8,0,1375,12.325 
09-may-2007,0,12.9,0,7.8,0,3.4,995.7,9.9,0,27,0,240,0,36,1.3,0,888,11.600 
10-may-2007,0,15.1,0,8.1,0,0.5,988.2,18.3,0,26,0,250,0,37,7.8,0,1905,11.875 
11-may-2007,0,13.6,0,7.4,0,3.3,986.8,9.5,0,15,0,100,0,21,3.3,0,1068,12.150 
12-may-2007,0,15.6,0,6.1,2,0.0,988.5,8.2,0,17,0,270,0,22,5.2,0,1446,12.850 
13-may-2007,0,11.9,0,4.6,3,0.0,991.3,12.5,0,21,0,20,0,28,1.6,0,1228,12.100 
14-may-2007,0,14.3,0,5.4,0,0.6,997.7,11.3,0,19,0,300,0,28,9.6,0,2176,12.450 
15-may-2007,0,13.0,0,8.2,0,1.1,1001.2,4.8,0,11,0,270,0,15,0.2,0,998,12.825 
16-may-2007,0,14.6,0,9.2,0,4.0,1000.8,14.3,0,22,0,270,0,30,0.0,0,585,12.500 
17-may-2007,0,21.2,0,13.1,0,0.1,1001.9,16.2,0,22,0,260,0,28,7.7,0,1976,15.400 
18-may-2007,0,15.4,0,8.3,0,1.9,994.8,22.2,0,32,0,240,0,44,7.5,0,1843,14.950 
19-may-2007,0,14.7,0,7.3,0,0.6,995.9,21.0,0,30,0,260,0,41,12.3,0,2320,13.475 
20-may-2007,0,15.0,0,4.1,2,0.0,1005.8,7.0,0,13,0,140,0,17,11.7,0,2162,14.375 
21-may-2007,0,16.9,0,3.0,3,0.0,1008.6,7.8,0,15,0,250,0,22,14.4,0,2538,15.525 
22-may-2007,0,18.6,0,9.3,2,0.0,1009.9,11.0,0,16,0,250,0,23,4.1,0,1614,15.975 
23-may-2007,0,18.1,0,11.0,0,0.0,1011.2,12.1,0,17,0,270,0,23,0.3,0,924,15.675 
24-may-2007,0,18.8,0,11.3,2,0.0,1006.1,12.7,0,20,0,270,0,26,1.0,0,1102,16.050 
25-may-2007,0,15.1,0,5.5,2,0.0,1001.4,9.1,0,18,0,270,0,25,7.3,0,1970,15.675 
26-may-2007,0,13.6,0,3.4,0,6.5,996.3,7.4,0,16,0,130,0,22,6.7,0,1551,13.900 
27-may-2007,0,12.7,0,6.1,0,4.6,996.4,14.0,0,24,0,30,0,32,5.6,0,1817,12.250 
28-may-2007,0,12.1,0,2.2,0,1.3,1002.3,7.8,0,18,0,300,0,27,10.9,0,2001,12.025 
29-may-2007,0,14.5,0,0.3,2,0.0,999.2,7.5,0,12,0,270,0,18,13.9,0,2573,12.550 
30-may-2007,0,12.2,0,0.8,0,0.9,990.7,8.7,0,15,0,130,0,20,3.8,0,1013,11.875 
31-may-2007,0,16.3,0,6.0,2,0.0,994.7,9.9,0,18,0,150,0,25,11.7,0,2573,14.275 
01-jun-2007,0,19.0,0,4.6,0,0.0,1005.2,9.6,0,19,0,130,0,24,12.3,0,2803,16.600 
02-jun-2007,0,16.6,0,12.4,0,4.9,1009.3,12.4,0,17,0,150,0,25,0.1,0,947,15.925 
03-jun-2007,0,15.5,0,9.4,0,30.1,1012.8,7.4,0,15,0,330,0,22,0.0,0,532,14.900 
04-jun-2007,0,16.8,0,8.9,0,0.6,1017.9,8.2,0,13,0,20,0,17,1.9,0,1007,13.675 
05-jun-2007,0,16.7,0,6.0,3,0.0,1016.3,7.2,0,13,0,70,0,17,9.4,0,2307,15.825 
06-jun-2007,0,16.3,0,5.0,3,0.0,1013.7,6.3,0,14,0,60,0,20,11.3,0,2581,16.600 
07-jun-2007,0,17.0,0,4.9,3,0.0,1012.3,5.5,0,11,0,60,0,15,14.1,0,2695,17.925 
08-jun-2007,0,20.7,0,6.4,3,0.0,1010.8,4.2,0,10,0,100,0,15,14.2,0,2731,19.600 
09-jun-2007,0,20.9,0,7.4,3,0.0,1009.3,4.5,0,9,0,90,0,15,14.6,0,2855,21.025 
10-jun-2007,0,20.6,0,8.4,3,0.0,1007.0,6.0,0,11,0,60,0,15,11.6,0,2690,21.100 
11-jun-2007,0,22.3,0,9.6,3,0.0,1004.8,5.2,0,11,0,80,0,14,6.6,0,2148,21.225 
12-jun-2007,0,22.2,0,14.6,0,2.1,1000.5,9.9,0,19,0,260,0,26,6.8,0,2028,21.075 
13-jun-2007,0,18.0,0,10.5,0,7.5,995.3,7.0,0,14,0,260,0,17,0.2,0,921,18.325 
14-jun-2007,0,13.5,0,11.5,0,4.3,992.1,12.7,0,23,0,80,0,31,0.0,0,444,15.600 
15-jun-2007,0,12.2,0,10.2,0,10.5,990.5,14.4,0,20,0,60,0,31,0.0,0,284,13.400 
16-jun-2007,0,12.6,0,9.6,0,0.3,992.0,8.0,0,11,0,10,0,16,0.0,0,575,13.225 
17-jun-2007,0,14.8,0,8.1,0,0.0,993.6,5.5,0,8,0,290,0,12,0.1,0,1079,14.300 
18-jun-2007,0,17.0,0,7.0,0,0.3,995.3,7.8,0,13,0,140,0,19,3.4,0,1444,14.800 
19-jun-2007,0,16.4,0,12.3,0,15.9,995.1,11.8,0,22,0,80,0,31,0.0,0,703,14.750 
20-jun-2007,0,15.7,0,12.8,0,1.3,991.9,16.1,0,26,0,130,0,36,3.9,0,1478,14.950 
21-jun-2007,0,15.3,0,11.3,0,5.2,995.2,9.9,0,16,0,70,0,23,0.1,0,813,14.750 
22-jun-2007,0,17.1,0,11.0,0,21.1,998.1,5.5,0,20,0,310,0,25,0.9,0,846,15.125 
23-jun-2007,0,15.7,0,10.4,0,6.5,998.4,10.8,0,18,0,260,0,22,3.3,0,1371,14.725 
24-jun-2007,0,14.6,0,9.1,0,2.2,996.2,8.2,0,14,0,20,0,19,4.4,0,1610,14.550 
25-jun-2007,0,16.1,0,8.3,0,0.2,1000.1,14.8,0,21,0,10,0,33,1.1,0,926,13.950 
26-jun-2007,2,16.4,2,7.8,0,0.1,1001.4,12.2,0,18,0,330,0,26,5.0,0,1681,13.000 
27-jun-2007,0,16.4,0,7.0,0,0.8,997.0,11.9,0,18,0,320,0,26,9.7,0,2125,15.250 
28-jun-2007,0,15.8,0,6.4,0,6.9,994.6,13.5,0,24,0,220,0,35,0.8,0,1147,13.325 
29-jun-2007,0,16.9,0,9.6,0,0.8,995.6,8.5,0,17,0,280,0,22,5.9,0,1787,14.700 
30-jun-2007,0,21.0,0,12.3,0,4.8,992.9,10.8,0,20,0,210,0,27,2.8,0,1342,15.850 
01-jul-2007,0,19.4,0,13.4,0,14.9,984.8,10.8,0,17,0,140,0,24,2.9,0,1307,16.875 
02-jul-2007,0,18.5,0,12.3,0,7.4,987.1,13.6,0,21,0,240,0,29,5.1,0,1450,16.150 
03-jul-2007,0,16.7,0,11.4,0,5.3,988.5,16.4,0,23,0,260,0,29,4.4,0,1852,15.300 
04-jul-2007,0,18.5,0,11.2,0,2.2,995.5,17.8,0,26,0,290,0,37,6.1,0,1826,14.900 
05-jul-2007,0,19.3,0,11.6,0,2.4,993.4,15.8,0,34,0,270,0,45,1.5,0,1100,15.150 
06-jul-2007,0,18.8,0,11.4,0,2.4,997.3,18.7,0,34,0,260,0,45,7.2,0,1981,15.225 
07-jul-2007,0,18.2,0,9.2,0,4.8,1005.7,10.7,0,17,0,260,0,24,11.4,0,2362,16.075 
08-jul-2007,0,17.6,0,9.1,0,0.5,1005.3,7.2,0,13,0,270,0,17,6.2,0,1772,16.000 
09-jul-2007,0,15.4,0,8.7,0,5.3,1002.2,13.4,0,22,0,240,0,30,4.9,0,1263,14.400 
10-jul-2007,0,16.7,0,9.3,2,0.0,1003.7,9.6,0,15,0,320,0,20,0.6,0,1097,14.325 
11-jul-2007,0,18.3,0,8.1,0,0.9,1004.3,8.8,0,14,0,240,0,19,0.1,0,1034,14.475 
12-jul-2007,0,19.6,0,13.6,0,3.3,1001.5,9.5,0,15,0,280,0,21,1.6,0,1156,16.625 
13-jul-2007,0,17.5,0,12.0,0,19.6,994.7,8.9,0,19,0,260,0,25,0.2,0,489,15.425 
14-jul-2007,0,19.7,0,12.2,0,2.3,996.7,11.1,0,20,0,250,0,27,7.1,0,1815,16.275 
15-jul-2007,0,16.8,0,7.6,0,0.6,999.4,8.1,0,15,0,80,0,20,7.0,0,1825,16.500 
16-jul-2007,0,20.9,0,12.3,0,7.1,995.0,7.5,0,16,0,230,0,23,7.5,0,1921,17.275 
17-jul-2007,0,18.5,0,9.0,0,5.0,998.3,5.0,0,11,0,240,0,16,3.9,0,1071,16.550 
18-jul-2007,0,19.6,0,11.2,0,3.0,1004.6,9.3,0,16,0,250,0,21,5.7,0,1826,16.550 
19-jul-2007,0,18.3,0,8.9,0,0.0,1008.3,7.2,0,13,0,130,0,19,12.7,0,2542,17.425 
20-jul-2007,0,15.2,0,9.0,0,19.4,1007.2,7.2,0,14,0,80,0,19,0.0,0,379,15.575 
21-jul-2007,0,15.4,0,10.8,0,2.8,1003.8,5.1,0,10,0,30,0,14,0.4,0,1131,15.450 
22-jul-2007,0,16.6,0,10.9,0,4.8,997.4,5.6,0,13,0,120,0,16,1.3,0,973,15.750 
23-jul-2007,0,17.7,0,7.5,0,5.8,995.0,6.0,0,14,0,40,0,20,6.0,0,1603,15.650 
24-jul-2007,0,19.0,0,8.0,0,1.4,998.5,9.3,0,15,0,260,0,18,3.2,0,1553,15.525 
25-jul-2007,0,19.7,0,12.8,0,1.1,993.0,13.4,0,20,0,210,0,32,9.0,0,2025,17.100 
26-jul-2007,0,18.7,0,12.4,0,2.2,989.0,12.6,0,19,0,250,0,27,4.6,0,1342,16.100 
27-jul-2007,0,19.2,0,10.2,0,1.2,997.2,12.8,0,19,0,240,0,26,5.8,0,1816,15.875 
28-jul-2007,0,17.8,0,8.7,0,1.1,1003.7,7.8,0,13,0,260,0,17,7.4,0,1548,15.600 
29-jul-2007,0,17.7,0,6.5,0,0.3,1009.3,7.6,0,20,0,320,0,29,11.2,0,2101,15.675 
30-jul-2007,0,19.0,0,6.4,3,0.0,1013.1,7.1,0,12,0,300,0,20,9.2,0,2078,16.375 
31-jul-2007,0,21.0,0,7.9,3,0.0,1009.0,8.8,0,14,0,230,0,21,13.2,0,2501,18.375 
01-aug-2007,0,18.0,0,10.4,0,0.6,1003.8,8.3,0,15,0,240,0,20,0.7,0,1051,17.200 
02-aug-2007,0,20.0,0,11.3,0,0.0,1004.9,7.8,0,12,0,270,0,15,4.6,0,1469,17.525 
03-aug-2007,0,22.8,0,10.5,2,0.0,1004.4,13.3,0,27,0,220,0,37,4.2,0,1289,18.225 
04-aug-2007,0,21.6,0,12.4,0,11.6,1003.3,10.2,0,19,0,220,0,29,4.9,0,1589,19.000 
05-aug-2007,0,15.5,0,11.1,0,14.3,998.4,8.9,0,15,0,20,0,21,0.0,0,638,16.000 
06-aug-2007,0,17.6,0,10.4,0,10.5,1000.8,8.9,0,16,0,280,0,25,5.1,0,1566,15.475 
07-aug-2007,0,18.6,0,6.6,0,0.3,1008.4,8.5,0,14,0,340,0,25,7.2,0,1726,15.225 
08-aug-2007,0,19.4,0,6.2,3,0.0,1012.2,5.9,0,12,0,120,0,15,7.2,0,1950,15.950 
09-aug-2007,0,20.2,0,8.2,2,0.0,1009.8,8.8,0,16,0,210,0,22,6.6,0,1768,17.500 
10-aug-2007,0,19.5,0,13.3,0,6.8,1007.4,6.8,0,11,0,260,0,16,2.5,0,1061,17.800 
11-aug-2007,0,18.2,0,12.6,0,7.0,1001.8,6.8,0,14,0,240,0,21,0.0,0,485,16.525 
12-aug-2007,0,17.4,0,10.9,0,2.4,997.0,11.3,0,19,0,260,0,23,9.7,0,1827,16.000 
